Datetime,cape,cin,lift,k,total_totals,showalter
2013-11-27 10:00:00,315.8005859729938,-7.988119308782508,-275.09433385514274,33.599999999999994,43.4,1.694941603122084
2013-11-28 10:00:00,-5.02775393120924,-74.50225589110158,-272.20032959481546,30.90000000000001,41.5,2.288024060868304
2013-11-29 10:00:00,301.3063317487754,-62.70332421313539,-271.43432761365864,29.4,39.1,3.116382393709431
2013-11-30 10:00:00,861.4783807004342,-0.8513383515360727,-276.84805369973503,33.9,46.4,-0.8726416486391031
2013-12-01 10:00:00,522.2807451905799,0.0,-274.8318719771968,36.3,43.5,0.1150204245471169
2013-12-02 10:00:00,509.3317973645418,0.0,-275.66262190755134,32.4,44.9,-0.800026886072942
2013-12-03 10:00:00,249.7756120450255,-57.92291324688409,-271.9988932464588,34.6,40.2,2.5421422838448398
2013-12-04 10:00:00,0.0,0.0,-268.0320680426372,9.299999999999995,40.8,2.2206378025181834
2013-12-05 10:00:00,1642.934981709282,-243.65419977956807,-278.14944134532635,29.700000000000003,48.8,-0.9704938153570648
2013-12-06 10:00:00,0.0,0.0,-271.14851277481256,23.700000000000003,39.4,4.0523927159878665
2013-12-07 10:00:00,-45.32431912098729,0.0,-273.69613555492566,-0.7999999999999972,42.1,2.0098412053149897
2013-12-09 10:00:00,980.1963709802732,-60.85748245324709,-273.98837515410463,25.9,38.8,3.912196111449282
2013-12-10 10:00:00,53.20276279330881,-241.63579732988683,-272.6615610268344,25.1,43.6,0.7884753869252563
2013-12-11 10:00:00,69.86321288373829,-2.735901131458266,-273.5663838772056,34.900000000000006,42.7,-0.0257767741955827
2013-12-12 10:00:00,-37.15090126344521,-3.659790470345474,-269.7737865358678,25.700000000000003,36.2,4.670751242519486
2013-12-13 10:00:00,2.5222452636392103,0.0,-269.34021003856475,24.4,32.2,7.716153265305275
2013-12-14 10:00:00,-80.19230101765801,0.0,-271.8641188202612,29.500000000000004,40.0,3.042757392979365
2013-12-15 10:00:00,-9.713196049308284,-218.50425182779352,-272.74169040398584,25.1,43.0,1.2218681773025306
2013-12-16 10:00:00,-194.32935634757388,0.0,-272.97180966470194,28.5,43.2,1.0557404294099682
2013-12-17 10:00:00,425.7897817271121,0.0,-274.8690665406804,18.4,43.3,1.610868808448208
2013-12-18 10:00:00,167.60646524309456,-4.205416004597956,-275.3011001264267,27.8,46.3,-0.2409756542010086
2013-12-19 10:00:00,554.6448721441905,-7.304108799746742,-273.7382247805737,31.000000000000004,43.0,1.141081239425728
2013-12-20 10:00:00,372.07249234553706,0.0,-274.20329318479355,25.200000000000003,42.9,1.8080300411107717
2013-12-21 10:00:00,610.9936379040528,0.0,-275.0628928203541,29.099999999999994,43.2,0.7324713024721294
2013-12-22 10:00:00,88.52109819861084,0.0,-273.94215723672374,34.4,43.900000000000006,0.1155677186556314
2013-12-23 10:00:00,175.9501572913488,-0.4960928084349469,-274.0061620737998,30.4,41.7,1.0069233541357336
2013-12-24 10:00:00,58.46239703900674,-58.54159079887385,-272.66101941442173,35.099999999999994,41.1,1.8411628060018872
2013-12-25 10:00:00,865.2786379226421,-29.986370907029904,-276.1343059486577,36.5,45.6,-0.8297132098323576
2013-12-26 10:00:00,455.5160484822821,-265.7864775842641,-273.014262591534,12.1,30.6,10.231824939821536
2013-12-27 10:00:00,590.7696688684051,-72.1051000998243,-272.56431506655827,-5.5,34.8,6.075579214018217
2013-12-28 10:00:00,702.9662409291483,-51.50005755033948,-274.55698162593853,29.300000000000004,43.400000000000006,0.9421422838448396
2013-12-29 10:00:00,2490.7419443731733,-41.15187429378241,-278.4093292562716,30.700000000000003,43.4,1.6122619536941327
2013-12-30 10:00:00,1026.6885317576975,-71.74209829437625,-275.4630070630584,33.099999999999994,43.8,0.9528851562281372
2013-12-31 10:00:00,1934.5076401454728,-126.10376670297047,-277.7476711046195,35.5,44.8,0.6306341528264969
2014-01-01 10:00:00,1251.3847143008868,-141.66342491839254,-276.29422300791606,37.9,45.0,0.1267169933973262
2014-01-02 10:00:00,241.40503555621308,-322.82010973865806,-275.09344592509007,31.7,43.6,2.393817813883833
2014-01-03 10:00:00,3005.179810971622,-172.81698371687537,-278.7156171759375,20.300000000000004,45.400000000000006,0.0943090850725756
2014-01-04 10:00:00,1887.1869033833768,-21.968428693266624,-277.83024812574814,15.200000000000005,46.5,-1.4516313157654848
2014-01-05 10:00:00,738.4416560157225,-8.294716199314077,-274.9716379899773,-4.200000000000003,43.1,0.8411628060018872
2014-01-06 10:00:00,1363.7363573648393,0.0,-277.3692338393474,-9.299999999999995,41.2,3.374459352743713
2014-01-07 10:00:00,449.97134911964616,-175.35641968679158,-274.77460483612947,-17.3,32.8,9.749426509702769
2014-01-08 10:00:00,75.05424345460965,-222.8275033870722,-273.17935298799927,11.900000000000002,38.2,6.062701408525595
2014-01-09 10:00:00,1465.1559176135545,-66.34473059585792,-277.189012252938,28.7,44.6,1.947115320507157
2014-01-11 10:00:00,1337.3247341437725,-94.53176982454308,-276.1682494247425,27.9,47.0,-0.7739372755052951
2014-01-12 10:00:00,2130.966323452817,-79.82768520486768,-276.21835496349894,28.700000000000003,44.4,0.7075064908635111
2014-01-13 10:00:00,1485.8238405076945,-34.37884438915375,-277.6363573404368,31.90000000000001,48.8,-2.3495628051102475
2014-01-14 10:00:00,2106.85770364084,-73.18785154508005,-279.6576874566134,34.9,50.8,-2.9505926855821034
2014-01-15 10:00:00,2766.0358935971003,-26.51984097651548,-278.89575782246874,21.1,47.0,-0.857857716155161
2014-01-16 10:00:00,2310.45542935559,-84.91517996083316,-279.17244418988594,33.900000000000006,48.2,-0.7103988033785988
2014-01-17 10:00:00,858.1328954400277,-165.22622320362643,-275.6027814706058,35.300000000000004,45.2,1.459588291752448
2014-01-18 10:00:00,171.73388918564606,-34.35489300152848,-273.1707100698101,29.5,43.2,1.518354482007214
2014-01-19 10:00:00,912.5700586422032,0.0,-275.51623516809315,24.9,43.0,2.512800154042873
2014-01-20 10:00:00,1091.090093051702,-25.481672580277177,-275.9628322055002,28.90000000000001,43.2,2.204326704776304
2014-01-21 10:00:00,681.797501115891,-162.95499629056545,-275.6457906992158,20.9,44.0,1.91088296507254
2014-01-22 10:00:00,2170.825483958201,-98.79362868881044,-277.73028730268805,28.3,45.8,0.2582006188710011
2014-01-23 10:00:00,1673.044751207962,-127.3932370143063,-276.4668081823968,31.3,45.2,0.2273184607359208
2014-01-24 10:00:00,1321.8653886197433,-100.50244006372144,-278.13321858237765,24.9,48.8,-1.492493509136489
2014-01-25 10:00:00,888.5426399434836,-290.27398493295465,-273.6940440901029,0.1000000000000014,43.0,1.142142283844839
2014-01-26 10:00:00,817.5937873518296,-201.55116577406477,-276.8273872775304,14.700000000000005,48.4,-1.679232236507925
2014-01-28 10:00:00,1336.2593847026335,-63.53476915302885,-277.3056724149614,11.700000000000005,44.4,1.859588291752448
2014-01-29 10:00:00,1168.1733410433835,-199.1475844093938,-276.50726325481054,-7.900000000000002,31.8,9.87077400218634
2014-01-30 10:00:00,1273.5093142035655,-127.36989430495942,-276.3625039847878,3.899999999999999,43.4,2.3140171942281427
2014-01-31 10:00:00,26.50658778926653,-749.1006456295088,-269.96650158493907,9.700000000000005,39.8,3.8788728886675248
2014-02-01 10:00:00,2060.025631670435,-111.08171181528644,-275.71916921734294,26.3,40.2,3.865545633816884
2014-02-02 10:00:00,1535.5745257993492,-120.37932721566912,-275.09044959323904,35.300000000000004,43.6,1.1879613093981902
2014-02-03 10:00:00,1508.5165482891257,-127.85729087018711,-274.2001462573436,29.700000000000003,41.2,2.468670489915155
2014-02-04 10:00:00,1126.519748431445,-263.69293262041714,-273.789012252938,24.5,35.0,7.849978926997721
2014-02-05 10:00:00,369.4685524862578,-357.02474148871266,-273.2675735921616,4.0,44.7,-0.0394983541675175
2014-02-06 10:00:00,0.0,0.0,-268.8097454278632,-5.299999999999997,39.0,4.817647515942622
2014-02-07 10:00:00,662.0975340430654,-229.68955375993548,-274.97173834009214,30.3,47.2,0.0147880695211366
2014-02-08 10:00:00,1338.9299235659666,-161.3681221840143,-278.52358952160023,30.099999999999994,51.8,-2.6648756991221028
2014-02-09 10:00:00,548.299637840817,-232.831920210814,-271.84671410815383,10.299999999999995,40.8,3.1411125369274373
2014-02-10 10:00:00,440.9450049115042,-298.81094120533896,-271.3810593374851,12.299999999999995,41.2,2.2273184607359213
2014-02-11 10:00:00,383.0138353701665,-180.33611299929595,-272.0477731925726,3.1000000000000014,34.2,8.294229725470041
2014-02-13 10:00:00,681.3716225385213,-165.70360381762566,-273.0025340128596,31.1,39.0,5.078095894173328
2014-02-14 10:00:00,576.2269914860361,-175.2265042702238,-273.3602606011172,34.7,42.0,3.0211565512710763
2014-02-15 10:00:00,191.758491980266,-123.67041730538014,-274.4961355549257,36.0,47.5,-1.4640787045829713
2014-02-16 09:00:00,631.0278785530052,-8.021307364211456,-274.7581913866321,30.6,43.1,1.115103952442837
2014-02-17 09:00:00,286.50684601398603,-2.5353969478733305,-273.7158507906776,32.2,41.2,2.8685740107947364
2014-02-18 09:00:00,401.2256535758162,0.0,-274.6357113712647,30.7,43.1,1.8730822561429257
2014-02-19 09:00:00,41.110322933737024,-11.97493422064286,-273.2991856865085,32.099999999999994,44.8,0.1574050151451729
2014-02-20 09:00:00,70.89544784088025,-27.14927582897181,-273.9315208811804,-0.2999999999999971,41.0,3.5997779362928783
2014-02-21 09:00:00,199.8952372787053,-148.100703457821,-272.9162351680931,18.1,38.6,5.158791061844454
2014-02-22 09:00:00,337.41824462363405,-274.6884634923421,-275.3750710398072,17.5,43.0,3.1407071340456696
2014-02-23 09:00:00,559.9769167021802,-146.08591919821046,-275.28305478700344,24.1,45.2,0.7121961114492823
2014-02-24 09:00:00,108.20886945888768,-381.35330411357535,-274.95449092897843,30.3,50.2,-1.4842369980944117
2014-02-25 09:00:00,210.90273577957316,-284.978949824216,-274.70050805452075,21.800000000000004,47.7,-1.4679316767491972
2014-02-26 09:00:00,500.9729024902449,-349.59964341493253,-274.3386989863318,18.9,44.0,1.1496213483732962
2014-02-27 09:00:00,403.65846834087847,-329.71607106193244,-273.4988003014456,20.9,43.4,1.915763001905589
2014-02-28 09:00:00,1184.1642341485187,0.0,-276.42217407048616,34.7,44.2,1.6007188812872872
2014-03-01 09:00:00,618.7462381574892,-52.47200765708074,-275.19873989485205,31.6,43.0,2.435535899189313
2014-03-03 09:00:00,853.4672048333706,0.0,-274.9073140294689,31.3,44.0,0.7097075668125283
2014-03-04 09:00:00,-88.23932388904656,-191.7949137252969,-272.4574104068157,17.300000000000004,37.400000000000006,5.943575537459049
2014-03-05 09:00:00,123.2348938661921,-94.5612597434625,-273.3991352492391,18.700000000000003,41.2,2.469414208829903
2014-03-06 09:00:00,409.0030502576379,-167.4837956097675,-274.3477226448412,34.6,42.8,1.9937934163467848
2014-03-07 09:00:00,183.24998736988968,-78.2024027234944,-274.5146009327441,31.33705515297906,42.43123993558776,3.2243308535745463
2014-03-08 09:00:00,318.5784259452891,-3.597915974322138,-275.4202065204041,34.39999999999999,46.2,-0.7760017818666025
2014-03-09 09:00:00,884.8145997873912,-93.48463392234748,-276.40785687018194,33.900000000000006,46.400000000000006,-0.1305857911700965
2014-03-10 09:00:00,1832.6134855323733,-88.69532732531658,-278.08280627238423,34.0,47.0,-0.3501410390694328
2014-03-11 09:00:00,912.83646975062,-127.69593541950678,-276.2371926103825,27.9,44.8,0.9121961114492816
2014-03-12 09:00:00,1441.1944172924404,-43.42997884785923,-277.1653929361569,1.9000000000000057,43.2,1.7937934163467846
2014-03-13 09:00:00,1085.1960964876007,-39.0572187597857,-275.5143862532881,26.5,41.2,2.9575396315969327
2014-03-14 09:00:00,419.3933601204655,-99.86079544241208,-273.9962860357408,17.700000000000003,39.4,4.688210363463543
2014-03-15 09:00:00,620.0398152090593,-225.4222648553105,-272.8521085724874,27.5,39.0,4.535829210886732
2014-03-16 09:00:00,656.3303341238862,-255.24671692447868,-273.6457906992158,20.1,38.2,5.54070713404567
2014-03-17 09:00:00,-172.11914220343084,-137.40104712720435,-271.5870215424101,9.900000000000002,36.2,7.078493966977601
2014-03-18 09:00:00,398.93264073785554,-202.50716689885584,-273.3729736124596,13.5,40.400000000000006,3.93405985426964
2014-03-20 09:00:00,-10.602628247057291,-226.05783016971623,-272.6452128977102,23.9,43.0,1.6582006188710017
2014-03-21 09:00:00,357.6559951099118,-268.70977978557283,-274.10503604149955,35.2,44.2,0.7528851562281371
2014-03-22 09:00:00,424.2765657891477,-168.77892280895662,-274.55888458958026,35.4,45.0,-0.1903201527553957
2014-03-23 09:00:00,51.95046154603192,-14.226065996695308,-270.12812577997136,30.8,35.5,4.956998070021006
2014-03-24 09:00:00,11.435757124095176,-34.4642850833368,-269.1781490723489,27.6,37.3,5.083000455187891
2014-03-25 09:00:00,-191.70830879138668,-70.61172049558613,-270.4026038761977,23.3,36.8,5.658567258169626
2014-03-26 09:00:00,476.9217026256535,0.0,-273.7101910768734,31.2,41.8,2.23901941118096
2014-03-27 09:00:00,1138.334070039892,0.0,-275.7083908924704,31.6,44.4,1.0188207087454657
2014-03-28 09:00:00,1442.7162308188845,0.0,-277.46971378356216,31.5,46.2,0.6271790078973147
2014-03-29 09:00:00,474.20874553880816,-49.19104604769624,-273.8868096030579,31.2,42.3,2.347368590999179
2014-03-30 09:00:00,390.2609235614614,-84.099179832046,-275.8011331988532,32.8,45.9,0.1680941571787233
2014-03-31 09:00:00,1118.33375647017,-92.86418902053214,-276.3639569847681,32.1,43.8,1.421081813066598
2014-04-01 09:00:00,569.8482886368597,-111.4070452017173,-275.239846603136,30.3,44.2,1.1353626625690705
2014-04-02 09:00:00,732.0150207736964,-6.664226815457629,-276.7315254102538,33.3,46.0,-0.3840962289197138
2014-04-03 09:00:00,2727.2949034533785,0.0,-280.2466249853062,35.6,45.0,0.0297755019896381
2014-04-04 09:00:00,371.14557670208535,0.0,-275.0445572781829,35.2,44.0,0.2254437569454355
2014-04-05 09:00:00,141.72348894211808,0.0,-273.5036034288262,-4.200000000000003,33.7,8.459254461736213
2014-04-06 09:00:00,0.0729397111177359,-586.4959085195129,-270.39440949128795,-19.5,15.2,17.042292567976563
2014-04-07 09:00:00,0.0,0.0,-271.61241595787874,2.4999999999999964,36.6,6.370510578856306
2014-04-08 09:00:00,2.3496179363131007,-87.48538203313632,-271.89064154557127,18.2,42.1,1.4221002035303965
2014-04-09 09:00:00,108.27150300503456,-165.9722023560101,-275.0582177229669,30.3,43.6,2.259588291752448
2014-04-10 09:00:00,1.4096542515502417,-149.94247800018016,-271.6508926389013,28.6,40.7,2.586595212295572
2014-04-11 09:00:00,-66.6379237293852,-17.78761797107491,-272.88589344317404,27.90000000000001,40.0,2.9868250184788625
2014-04-12 09:00:00,0.0,0.0,-270.59391120887847,18.9,37.0,5.747115320507158
2014-04-14 09:00:00,2.846678543100486,-39.75516639044826,-272.52227179125794,35.900000000000006,41.5,1.2124935152892933
2014-04-15 09:00:00,0.0,0.0,-270.49456981378205,31.7,41.6,2.088338176945001
2014-04-16 09:00:00,0.0,0.0,-271.6859407914668,32.1,43.5,0.9569980700210065
2014-04-17 09:00:00,271.0178848739466,0.0,-274.62643241993885,31.1,44.2,0.6466812404479132
2014-04-18 09:00:00,142.29860434075604,-76.80838879963935,-272.68500573230347,29.099999999999994,41.2,2.3995079324243083
2014-04-19 09:00:00,1020.1425547049864,-85.87907575552866,-275.2951869561696,24.5,43.8,1.1645849846712624
2014-04-20 09:00:00,845.164448582108,-102.4787973945134,-275.4493534349782,27.3,44.2,1.1353626625690705
2014-04-22 09:00:00,363.2281643964002,-10.365334108552776,-274.73817159187325,7.800000000000004,43.1,1.8420731486714432
2014-04-23 09:00:00,393.3014049990302,-101.22230407004172,-274.71561352015306,35.5,44.3,0.6054823639920413
2014-04-24 09:00:00,413.6140956384622,-8.415443277160112,-274.5202130870263,29.0,42.5,1.652360639151027
2014-04-25 09:00:00,182.09492986590467,0.0,-274.25783545092344,26.15,40.36666666666667,5.254878547135938
2014-04-26 09:00:00,-117.4716866423293,0.0,-272.1385713279888,27.2,42.1,4.594806274484176
2014-04-27 09:00:00,234.65540571995527,-5.019742688999846,-273.8814885217422,-8.399999999999999,42.5,4.8664253088740335
2014-04-28 09:00:00,82.6613272117571,0.0,-270.46780440605335,22.9,39.2,6.910029468728112
2014-04-29 09:00:00,25.399653319267124,-63.75903783206269,-268.0754226785867,-26.5,34.2,10.273693376302491
2014-04-30 09:00:00,0.0,0.0,-265.02860479855843,-20.7,27.4,13.409353156285954
2014-05-02 09:00:00,45428.95988756999,0.0,-308.09205486929693,-2.099999999999998,28.6,11.723830734779243
2014-05-04 09:00:00,-411.75051132907055,-70.97877104757656,-271.5799233958943,9.5,38.2,5.095965261625497
2014-05-05 09:00:00,299.86021369834845,-283.3953245928548,-274.0574104068157,14.700000000000005,40.4,4.349370465344339
2014-05-06 09:00:00,-230.01257802185728,-153.95546537562385,-272.58946216808727,16.5,42.8,2.5744593527437125
2014-05-07 09:00:00,202.39705586660807,-419.0710785882837,-274.27513730840286,13.1,46.0,1.3006532278085157
2014-05-08 09:00:00,197.97950953681703,-199.55936380814424,-274.77190028581845,10.700000000000005,47.2,0.700653227808516
2014-05-09 09:00:00,584.5588501581979,-12.110660961617116,-274.9729565359737,28.700000000000003,47.2,-0.4070805308650165
2014-05-10 09:00:00,40.11184854840112,0.0,-272.2171188107889,30.9,44.7,2.503206253122311
2014-05-11 09:00:00,78.7239449556397,0.0,-268.0743281639937,-6.600000000000001,34.7,8.575613214963578
2014-05-13 09:00:00,0.0,0.0,-265.9332362919492,-7.699999999999999,28.0,12.87792024614389
2014-05-14 09:00:00,0.0,0.0,-268.0069095876075,17.1,35.2,7.774578675809517
2014-05-15 09:00:00,0.0,0.0,-269.19171568407734,-5.299999999999997,42.6,3.245696299265978
2014-05-17 09:00:00,365.263677740816,0.0,-274.49646827180845,28.6,43.0,2.850853516739381
2014-05-18 09:00:00,338.3429994613582,-59.22936322729613,-276.30840611491675,34.400000000000006,50.3,-1.3299965839486507
2014-05-19 09:00:00,509.4349131995992,-28.454977241942863,-274.87358997957455,24.5,42.6,4.28113610492735
2014-05-20 09:00:00,49.07896215241336,-3.6776996614862223,-272.5418354659219,1.8999999999999984,40.0,4.926757778083777
2014-05-21 09:00:00,13.416145199601928,-127.62232032664411,-271.28701303338295,-0.7000000000000028,39.8,5.214636473457858
2014-05-22 09:00:00,0.0,0.0,-267.923035378988,8.499999999999996,38.6,5.901792123385883
2014-05-23 09:00:00,0.0005760456489359,-173.40426790523958,-271.1630873699486,28.8,39.6,3.810524716083625
2014-05-24 09:00:00,24.96643784826262,0.0,-268.833388730839,29.9,36.400000000000006,5.13338000725189
2014-05-25 09:00:00,0.0,0.0,-266.44129905418686,24.4,36.7,4.700062121561484
2014-05-26 09:00:00,0.0,0.0,-272.7827265249024,36.4,51.0,-2.5204452463389764
2014-05-27 09:00:00,148.8457105237982,-120.27283285736992,-272.85915245925685,-2.200000000000003,41.5,2.856125302686724
2014-05-28 09:00:00,221.15041652536365,0.0,-274.0961007782834,30.4,44.8,1.6484901105148762
2014-05-29 09:00:00,353.28463611994016,0.0,-272.4955481027936,25.3,36.3,7.652615114642078
2014-05-30 09:00:00,26.214844905298275,-6.5020611632415095,-266.1301134940244,9.3,31.0,10.915832184455684
2014-05-31 09:00:00,18.351391057769384,0.0,-270.6065475201528,-4.700000000000003,29.8,11.998424654127518
2014-06-01 09:00:00,0.0,0.0,-269.89461389933257,-11.099999999999998,37.2,7.017980998217535
2014-06-02 09:00:00,800.4583315852533,-53.75651795695765,-275.6330240840277,30.9,46.3,1.5355861360133538
2014-06-03 09:00:00,0.0,0.0,-268.6151062816147,-14.7,41.8,4.756012739585344
2014-06-04 09:00:00,0.0,0.0,-268.53410829886417,-9.9,40.2,5.939821993910153
2014-06-05 09:00:00,0.0,0.0,-266.7852305108653,-0.9000000000000021,33.4,9.572927984034958
2014-06-06 09:00:00,28.592656117426596,-488.248688819863,-271.6848243142628,30.6,41.8,4.169885654582106
2014-06-07 09:00:00,57.90965854894253,-482.5625903588274,-272.8024872477414,25.700000000000003,43.0,2.817647515942622
2014-06-08 09:00:00,0.0,0.0,-269.67554198446174,-16.7,35.2,7.682063811619718
2014-06-09 09:00:00,0.0,0.0,-271.2154308650164,1.1000000000000014,39.4,5.128357232221686
2014-06-10 09:00:00,76.7844790463376,-5.258717758102885,-272.6409520823787,32.800000000000004,42.2,1.908485474722136
2014-06-11 09:00:00,-48.36300506939843,0.0,-272.8531523640542,23.800000000000004,35.2,8.51958813830305
2014-06-12 09:00:00,66.55172959451197,-94.28197626967216,-271.1662126683772,18.9,37.8,6.156855498463733
2014-06-13 09:00:00,204.0622473063606,0.0,-273.66338097399586,32.2,45.7,0.7493213085914707
2014-06-14 09:00:00,39.9315324522577,-130.93445743720392,-273.47594866767906,27.700000000000003,45.2,1.831076598391064
2014-06-15 09:00:00,365.1729956433784,0.0,-275.8248814725305,26.90000000000001,46.2,1.6093882267848123
2014-06-16 09:00:00,376.5589711695914,0.0,-274.4067767120544,20.9,41.6,4.737943515888379
2014-06-17 09:00:00,-15.303439796225163,-264.0863795337186,-273.49809149295515,26.9,44.4,3.2716659411416917
2014-06-18 09:00:00,170.25063881228778,-129.1584132166299,-273.24721180665057,24.5,43.8,3.136355074206346
2014-06-19 09:00:00,88.27045870766455,0.0,-272.23834141474515,24.9,44.400000000000006,2.1438223917642176
2014-06-20 09:00:00,78.01782910290069,0.0,-270.2571063352472,29.2,40.8,5.250267505496538
2014-06-21 09:00:00,56.97480885813588,-7.489626192018687,-266.36768157907164,22.0,33.099999999999994,8.635331790762837
2014-06-22 09:00:00,57.36646433719485,0.0,-267.29152266686174,12.799999999999995,32.7,9.083809490513069
2014-06-23 09:00:00,2.6694624189565728,-152.58791480088513,-264.960417777842,-18.700000000000003,29.4,11.490434525970182
2014-06-24 09:00:00,0.0,0.0,-269.9080100980037,2.500000000000004,36.400000000000006,8.168200419264315
2014-06-25 09:00:00,0.0,0.0,-268.91783428403875,11.499999999999996,33.2,9.727216509126226
2014-06-26 09:00:00,0.0,0.0,-272.1206485301717,5.899999999999999,38.6,6.681562857271661
2014-06-27 09:00:00,0.126168443428413,-772.4688515162117,-271.0840085184092,0.6999999999999993,29.4,10.91356671871107
2014-06-28 09:00:00,0.0194770301731776,-750.4737331793852,-267.1708429425489,-7.5000000000000036,16.599999999999994,15.632860548160943
2014-06-29 09:00:00,164.32431213668272,-139.36026406195535,-273.42097058626064,24.90000000000001,40.2,4.464851034755282
2014-06-30 09:00:00,299.22874882427504,-116.03300324665636,-274.77036626103643,22.9,45.2,2.2799003743978794
2014-07-01 09:00:00,-169.2249935986456,0.0,-271.8634008221231,29.4,41.1,3.794374762777352
2014-07-02 09:00:00,-338.74896328758666,-184.24379944999689,-271.1736121125052,-1.2999999999999972,40.2,5.891844455935541
2014-07-03 09:00:00,95.58750286114352,-206.15374000781097,-270.1924873691537,24.1,39.0,5.536355074206346
2014-07-04 09:00:00,24.229983212235023,-396.18722550122936,-268.34798282228587,16.3,31.0,10.62055286315989
2014-07-05 09:00:00,0.0,0.0,-270.10427983581104,16.500000000000004,31.8,10.331458175028626
2014-07-06 09:00:00,19.680581013274622,-94.81567426940934,-266.3345686561496,-18.1,30.6,9.929905992758268
2014-07-07 09:00:00,117.04463349441164,-206.34949129370503,-271.47594866767906,26.9,36.8,7.466132488102119
2014-07-08 09:00:00,0.0125989044956356,-40.119692669656,-272.5262338675538,29.1,44.5,2.3483553023500114
2014-07-09 09:00:00,102.9542191551213,-9.814781359370992,-272.26645103566733,29.8,42.400000000000006,4.097759310870298
2014-07-10 09:00:00,250.271558736122,-26.95151985079734,-274.11780050922124,34.5,47.6,0.6442205101625742
2014-07-11 09:00:00,1.9799296375094184,-28.87199361551008,-270.5640284832823,28.4,43.2,3.958888048447125
2014-07-12 09:00:00,81.09815399444796,-11.729837345926551,-270.824337548554,27.9,40.0,6.117095508675311
2014-07-13 09:00:00,-39.56569584627683,0.0,-267.62923099629967,10.6,36.5,8.128427258726651
2014-07-14 09:00:00,37.857303766265765,-30.247166445608944,-267.1132961490092,-6.799999999999997,37.5,7.4537913355723155
2014-07-15 09:00:00,57.745227229975335,-65.33162883901677,-270.9965148720487,-6.900000000000002,38.8,7.811071355697994
2014-07-16 09:00:00,0.2060243013851478,-159.37361689761516,-270.70061617909363,6.699999999999999,43.0,4.750068451637002
2014-07-17 09:00:00,12.20375860355713,-164.9266735736178,-272.4900772586001,27.0,43.4,3.9582127613347673
2014-07-18 09:00:00,-10.1319327880599,-249.89083435821917,-273.96754114235705,20.1,45.0,3.192138548279422
2014-07-19 09:00:00,28.841503131725176,-16.98449215843673,-270.28457262905886,-5.5,44.400000000000006,3.4863602340065025
2014-07-20 09:00:00,7.947435002487823,-24.056344402404232,-267.8175936919432,2.8999999999999986,39.4,7.2594945681946115
2014-07-21 09:00:00,0.0,0.0,-267.2971994693256,0.8000000000000007,42.1,5.194856891010129
2014-07-22 09:00:00,0.0,0.0,-269.4720562158327,-4.100000000000001,41.4,5.550068451637003
2014-07-23 09:00:00,0.0,0.0,-270.8734152646537,-10.5,37.0,8.50477701971198
2014-07-24 09:00:00,0.0,0.0,-266.7165288510184,-3.899999999999999,37.6,6.937823010127261
2014-07-25 09:00:00,72.38698879451425,-308.13870147212015,-273.2798925934145,28.099999999999994,46.2,1.153427322629364
2014-07-26 09:00:00,0.0,0.0,-268.1563029001607,31.6,43.0,3.1585715821315823
2014-07-27 09:00:00,0.0,0.0,-270.5230242189105,22.8,45.3,1.9863062520300327
2014-07-28 09:00:00,15.0449244486917,-28.704698767763013,-270.4408922289262,28.4,43.2,4.074642487999961
2014-07-29 09:00:00,19.89727877296215,-22.946033677293386,-270.5041448138207,25.300000000000004,42.7,5.234553119978585
2014-07-30 09:00:00,0.0,0.0,-266.0495357813137,-3.3000000000000007,30.6,12.536210992272547
2014-07-31 09:00:00,0.0,0.0,-263.8231844036226,-19.5,29.0,12.347808360915934
2014-08-01 09:00:00,0.0,0.0,-268.6628370099897,-3.700000000000003,41.0,5.073954452242777
2014-08-03 09:00:00,-143.01423328080364,-360.9543825318279,-271.1893548764889,20.5,41.6,4.482063811619719
2014-08-04 09:00:00,0.0,0.0,-271.93117293187146,-13.3,39.0,6.389439997736712
2014-08-05 09:00:00,16.27412305553049,-1.4876920844610777,-266.5601830885251,20.5,35.0,7.204318628623241
2014-08-06 09:00:00,8.388952062520895,-47.81464089612814,-262.02718153290755,-51.3,5.799999999999999,20.155626124086204
2014-08-07 09:00:00,0.0,0.0,-261.57212906458625,-41.3,5.799999999999997,18.60736379884269
2014-08-08 09:00:00,0.0,0.0,-266.04687823391174,-19.9,25.8,13.639233158599913
2014-08-09 09:00:00,5.52866599972263,-25.396020618073923,-268.25940696185523,16.9,36.4,6.827663945153006
2014-08-10 09:00:00,0.2646664597744,-109.9687122579217,-267.8812453283505,1.6999999999999993,33.8,9.215285071152062
2014-08-11 09:00:00,10.157700776034805,-108.40759018949588,-272.0803429034963,-14.1,35.599999999999994,8.31958813830305
2014-08-12 09:00:00,0.0,0.0,-267.9647112994434,-20.9,29.8,11.321862936247346
2014-08-14 09:00:00,0.0,0.0,-260.7961471619996,21.8,30.7,11.245324361130844
2014-08-15 09:00:00,8.71481491222197e-06,0.0,-266.1418830979505,16.7,35.2,8.371983056827787
2014-08-16 09:00:00,12.605387167262135,0.0,-268.4729989144638,22.9,38.0,6.734945117470847
2014-08-17 09:00:00,-119.04639014857908,-29.246780531931684,-272.02990683421723,28.9,42.6,3.7690959648507034
2014-08-18 09:00:00,550.4064955390204,-25.577112175811305,-276.33217686253045,32.3,52.2,-2.1590804093693468
