,Dia,Hora,HBV,Chuva,DirVento,VelVento,Temperatura,Pressao,Umidade,estacao
312,2014-12-14,01:00:00,HBV,0.0,,,24.5,,94.0,iraja
313,2014-12-14,02:00:00,HBV,0.0,,,24.2,,95.0,iraja
314,2014-12-14,03:00:00,HBV,0.0,,,24.5,,95.0,iraja
315,2014-12-14,05:00:00,HBV,0.0,,,24.5,,94.0,iraja
316,2014-12-14,06:00:00,HBV,0.0,,,24.7,,92.0,iraja
317,2014-12-14,07:00:00,HBV,0.0,,,25.2,,88.0,iraja
318,2014-12-14,08:00:00,HBV,0.0,,,26.2,,77.0,iraja
319,2014-12-14,09:00:00,HBV,0.0,,,27.1,,73.0,iraja
320,2014-12-14,10:00:00,HBV,0.0,,,29.3,,64.0,iraja
321,2014-12-14,11:00:00,HBV,0.0,,,29.8,,60.0,iraja
322,2014-12-14,12:00:00,HBV,0.0,,,29.8,,58.0,iraja
323,2014-12-14,13:00:00,HBV,0.0,,,29.8,,60.0,iraja
324,2014-12-14,14:00:00,HBV,0.0,,,29.6,,62.0,iraja
325,2014-12-14,15:00:00,HBV,0.0,,,28.8,,66.0,iraja
326,2014-12-14,16:00:00,HBV,0.0,,,28.8,,66.0,iraja
327,2014-12-14,17:00:00,HBV,0.0,,,28.1,,68.0,iraja
328,2014-12-14,18:00:00,HBV,0.0,,,26.7,,75.0,iraja
329,2014-12-14,19:00:00,HBV,0.0,,,25.9,,78.0,iraja
330,2014-12-14,20:00:00,HBV,0.0,,,25.4,,82.0,iraja
331,2014-12-14,21:00:00,HBV,0.0,,,25.2,,84.0,iraja
332,2014-12-14,22:00:00,HBV,0.0,,,24.2,,88.0,iraja
333,2014-12-14,23:00:00,HBV,0.0,,,24.7,,83.0,iraja
334,2014-12-15,00:00:00,HBV,0.0,,,24.2,,85.0,iraja
335,2014-12-15,01:00:00,HBV,0.0,,,23.5,,89.0,iraja
336,2014-12-15,02:00:00,HBV,0.0,,,23.7,,82.0,iraja
337,2014-12-15,03:00:00,HBV,0.0,,,23.5,,78.0,iraja
338,2014-12-15,05:00:00,HBV,0.0,,,22.7,,84.0,iraja
339,2014-12-15,06:00:00,HBV,0.0,,,22.5,,83.0,iraja
340,2014-12-15,07:00:00,HBV,0.0,,,22.7,,81.0,iraja
341,2014-12-15,08:00:00,HBV,0.0,,,23.5,,75.0,iraja
342,2014-12-15,09:00:00,HBV,0.0,,,24.0,,66.0,iraja
343,2014-12-15,10:00:00,HBV,0.0,,,25.7,,58.0,iraja
344,2014-12-15,11:00:00,HBV,0.0,,,26.9,,51.0,iraja
345,2014-12-15,12:00:00,HBV,0.0,,,27.4,,51.0,iraja
346,2014-12-15,13:00:00,HBV,0.0,,,27.6,,49.0,iraja
347,2014-12-15,14:00:00,HBV,0.0,,,27.6,,49.0,iraja
348,2014-12-15,15:00:00,HBV,0.0,,,26.4,,55.0,iraja
349,2014-12-15,16:00:00,HBV,0.0,,,27.1,,54.0,iraja
350,2014-12-15,17:00:00,HBV,0.0,,,26.7,,56.0,iraja
351,2014-12-15,18:00:00,HBV,0.0,,,26.4,,57.0,iraja
352,2014-12-15,19:00:00,HBV,0.0,,,25.4,,60.0,iraja
353,2014-12-15,20:00:00,HBV,0.0,,,24.5,,66.0,iraja
354,2014-12-15,21:00:00,HBV,0.0,,,24.0,,68.0,iraja
355,2014-12-15,22:00:00,HBV,0.0,,,23.7,,70.0,iraja
356,2014-12-15,23:00:00,HBV,0.0,,,23.7,,71.0,iraja
357,2014-12-16,00:00:00,HBV,0.0,,,23.2,,72.0,iraja
358,2014-12-16,01:00:00,HBV,0.0,,,22.7,,74.0,iraja
