,Chuva,Dia,DirVento,HBV,Hora,Pressao,Temperatura,Umidade,VelVento,estacao,CAPE,CIN,showalter,lift_index,k_index,total_totals,Wx,Wy,Day sin,Day cos,Year sin,Year cos
1567,0.0,2015-12-06,0.0,HBV,01:00:00,0.0,24.9,89.0,0.0,iraja,360.72512788941384,-143.52504745796028,0.0,-275.1011916202739,38.03636363636364,48.18181818181818,0.0,0.0,0.2588190451005576,0.9659258262895943,-0.4342647214857439,0.9007852972117769
1568,0.0,2015-12-06,0.0,HBV,02:00:00,0.0,25.2,89.0,0.0,iraja,350.7344665886927,-131.23718816586762,0.0,-275.0542380175486,37.872727272727275,47.763636363636365,0.0,0.0,0.49999999999366906,0.8660254037880938,-0.43361894295577674,0.901096339083627
1569,0.0,2015-12-06,0.0,HBV,03:00:00,0.0,24.9,92.0,0.0,iraja,340.74380528797167,-118.94932887377499,0.0,-275.0072844148233,37.70909090909091,47.345454545454544,0.0,0.0,0.7071067811776464,0.7071067811954487,-0.4329729416423378,0.9014069179929677
1570,0.0,2015-12-06,0.0,HBV,05:00:00,0.0,24.7,93.0,0.0,iraja,330.75314398725055,-106.66146958168233,0.0,-274.960330812098,37.54545454545455,46.92727272727273,0.0,0.0,0.9659258262868445,0.25881904511082,-0.4316802719930176,0.9020266862859626
1571,0.0,2015-12-06,0.0,HBV,06:00:00,0.0,24.5,94.0,0.0,iraja,320.7624826865295,-94.37361028958969,0.0,-274.9133772093727,37.38181818181818,46.50909090909091,0.0,0.0,1.0,-6.820831523831482e-13,-0.43103360432122895,0.9023358753512187
1572,0.0,2015-12-06,0.0,HBV,07:00:00,0.0,25.2,89.0,0.0,iraja,310.7718213858084,-82.08575099749704,0.0,-274.86642360664734,37.21818181818182,46.09090909090909,0.0,0.0,0.9659258262902578,-0.25881904509808157,-0.43038671519430727,0.9026446008170959
1573,0.0,2015-12-06,0.0,HBV,08:00:00,0.0,24.9,85.0,0.0,iraja,300.7811600850873,-69.7978917054044,0.0,-274.81947000392205,37.054545454545455,45.67272727272727,0.0,0.0,0.8660254037893754,-0.4999999999914492,-0.42973960494460917,0.9029528625249776
1574,0.0,2015-12-06,0.0,HBV,09:00:00,0.0,25.2,86.0,0.0,iraja,290.7904987843662,-57.51003241331175,0.0,-274.77251640119675,36.89090909090909,45.25454545454546,0.0,0.0,0.7071067811869715,-0.7071067811861236,-0.4290922739046051,0.9032606603164866
1575,0.0,2015-12-06,0.0,HBV,10:00:00,0.0,26.7,80.0,0.0,iraja,280.79983748364515,-45.2221731212191,0.0,-274.72556279847146,36.72727272727273,44.836363636363636,0.0,0.0,0.50000000000509,-0.8660254037815,-0.4284447224068787,0.9035679940334832
1576,0.0,2015-12-06,0.0,HBV,11:00:00,0.0,27.6,73.0,0.0,iraja,270.80917618292403,-32.93431382912645,0.0,-274.67860919574616,36.56363636363636,44.41818181818182,0.0,0.0,0.25881904511329595,-0.9659258262861811,-0.42779695078412716,0.9038748635180663
1577,0.0,2015-12-06,0.0,HBV,12:00:00,0.0,28.6,68.0,0.0,iraja,260.818514882203,-20.646454537033804,0.0,-274.63165559302087,36.4,44.0,0.0,0.0,1.8812609992113707e-12,-1.0,-0.42714895936916053,0.9041812686125738
1578,0.0,2015-12-06,0.0,HBV,13:00:00,0.0,29.8,64.0,0.0,iraja,239.57480877066786,-34.86080102632313,0.0,-274.47954043768505,36.733333333333334,44.141666666666666,0.0,0.0,-0.2588190450956056,-0.9659258262909212,-0.4265007484949018,0.9044872091595815
1579,0.0,2015-12-06,0.0,HBV,14:00:00,0.0,30.1,62.0,0.0,iraja,218.33110265913274,-49.07514751561246,0.0,-274.3274252823492,37.06666666666666,44.28333333333333,0.0,0.0,-0.4999999999892292,-0.8660254037906572,-0.425852318494387,0.9047926850019042
1580,0.0,2015-12-06,0.0,HBV,15:00:00,0.0,28.8,67.0,0.0,iraja,197.08739654759765,-63.289494004901776,0.0,-274.1753101270134,37.4,44.425,0.0,0.0,-0.707106781184311,-0.7071067811887841,-0.4252036697007643,0.9050976959825958
1581,0.0,2015-12-06,0.0,HBV,16:00:00,0.0,28.8,67.0,0.0,iraja,175.84369043606253,-77.50384049419111,0.0,-274.0231949716775,37.733333333333334,44.56666666666667,0.0,0.0,-0.8660254037802182,-0.5000000000073099,-0.4245548024472946,0.9054022419449482
1582,0.0,2015-12-06,0.0,HBV,17:00:00,0.0,27.6,69.0,0.0,iraja,154.5999843245274,-91.71818698348042,0.0,-273.8710798163417,38.06666666666666,44.708333333333336,0.0,0.0,-0.9659258262892839,-0.2588190451017159,-0.4239057170672994,0.9057063227325173
1583,0.0,2015-12-06,0.0,HBV,18:00:00,0.0,26.2,75.0,0.0,iraja,133.35627821299232,-105.93253347276975,0.0,-273.7189646610059,38.4,44.85,0.0,0.0,-1.0,-4.444605150805889e-12,-0.42325641389436686,0.9060099381890248
1584,0.0,2015-12-06,0.0,HBV,19:00:00,0.0,25.4,83.0,0.0,iraja,112.1125721014572,-120.14687996205907,0.0,-273.56684950567006,38.733333333333334,44.99166666666667,0.0,0.0,-0.9659258262915846,0.2588190450931296,-0.4226068932620424,0.9063130881585042
1585,0.0,2015-12-06,0.0,HBV,20:00:00,0.0,25.2,84.0,0.0,iraja,90.86886598992209,-134.3612264513484,0.0,-273.41473435033424,39.06666666666666,45.13333333333333,0.0,0.0,-0.8660254037846629,0.49999999999961164,-0.42195715550403484,0.9066157724852043
1586,0.2,2015-12-06,0.0,HBV,21:00:00,0.0,24.5,90.0,0.0,iraja,69.62515987838697,-148.57557294063773,0.0,-273.26261919499836,39.4,45.275000000000006,0.0,0.0,-0.7071067811905967,0.7071067811824985,-0.42130720095416446,0.9069179910136127
1587,0.0,2015-12-06,0.0,HBV,22:00:00,0.0,24.5,95.0,0.0,iraja,48.38145376685185,-162.78991942992704,0.0,-273.11050403966254,39.733333333333334,45.41666666666667,0.0,0.0,-0.5000000000095298,0.8660254037789366,-0.4206570299463629,0.9072197435884565
1588,0.2,2015-12-06,0.0,HBV,23:00:00,0.0,24.0,96.0,0.0,iraja,27.13774765531676,-177.00426591921638,0.0,-272.9583888843267,40.06666666666666,45.55833333333334,0.0,0.0,-0.2588190451041919,0.9659258262886206,-0.42000664281467304,0.9075210300547022
1589,0.6,2015-12-07,0.0,HBV,00:00:00,0.0,23.5,99.0,0.0,iraja,5.894041543781629,-191.2186124085057,0.0,-272.8062737289909,40.4,45.7,0.0,0.0,-7.0079493024004085e-12,1.0,-0.4193560398932488,0.9078218502575557
1590,0.0,2015-12-07,0.0,HBV,01:00:00,0.0,23.2,100.0,0.0,iraja,5.637778867965037,-182.9047596950924,0.0,-272.6707738396181,40.07826086956521,45.356521739130436,0.0,0.0,0.25881904509065357,0.9659258262922481,-0.41870522151635503,0.9081222040424626
1591,0.0,2015-12-07,0.0,HBV,02:00:00,0.0,23.2,99.0,0.0,iraja,5.381516192148444,-174.5909069816791,0.0,-272.53527395024537,39.756521739130434,45.01304347826087,0.0,0.0,0.49999999999739175,0.8660254037859445,-0.4180541880183672,0.908422091255108
1592,0.6,2015-12-07,0.0,HBV,03:00:00,0.0,23.2,99.0,0.0,iraja,5.125253516331852,-166.27705426826583,0.0,-272.3997740608726,39.43478260869565,44.66956521739131,0.0,0.0,0.7071067811806859,0.7071067811924092,-0.41740293973377124,0.9087215117414167
1593,0.0,2015-12-07,0.0,HBV,05:00:00,0.0,23.5,98.0,0.0,iraja,4.868990840515259,-157.96320155485253,0.0,-272.2642741714998,39.11304347826087,44.32608695652174,0.0,0.0,0.9659258262879571,0.2588190451066679,-0.41609980014325065,0.9093189519199228
1594,0.0,2015-12-07,0.0,HBV,06:00:00,0.0,23.5,98.0,0.0,iraja,4.612728164698666,-149.64934884143923,0.0,-272.12877428212704,38.791304347826085,43.982608695652175,0.0,0.0,1.0,9.571293453994926e-12,-0.4154479095068492,0.9096169713051692
1595,4.4,2015-12-07,0.0,HBV,07:00:00,0.0,23.2,100.0,0.0,iraja,4.3564654888820735,-141.33549612802594,0.0,-271.99327439275424,38.469565217391306,43.63913043478261,0.0,0.0,0.9659258262891453,-0.25881904510223364,-0.4147958054228337,0.9099145233502005
1596,0.0,2015-12-07,0.0,HBV,08:00:00,0.0,23.5,100.0,0.0,iraja,4.100202813065481,-133.02164341461264,0.0,-271.85777450338145,38.14782608695652,43.29565217391304,0.0,0.0,0.8660254037872261,-0.4999999999951718,-0.4141434882263437,0.9102116079020945
1597,0.0,2015-12-07,0.0,HBV,09:00:00,0.0,22.5,91.0,0.0,iraja,3.8439401372488886,-124.70779070119936,0.0,-271.7222746140087,37.826086956521735,42.95217391304348,0.0,0.0,0.7071067811942218,-0.7071067811788734,-0.4134909582524731,0.9105082248082395
1598,0.0,2015-12-07,0.0,HBV,10:00:00,0.0,22.5,90.0,0.0,iraja,3.587677461432296,-116.39393798778606,0.0,-271.5867747246359,37.504347826086956,42.608695652173914,0.0,0.0,0.5000000000013674,-0.8660254037836492,-0.41283821583647673,0.9108043739162404
1599,0.0,2015-12-07,0.0,HBV,11:00:00,0.0,22.7,83.0,0.0,iraja,3.3314147856157037,-108.08008527437278,0.0,-271.4512748352631,37.18260869565217,42.26521739130435,0.0,0.0,0.2588190451091439,-0.9659258262872936,-0.4121852613137186,0.9111000550739428
1600,0.0,2015-12-07,0.0,HBV,12:00:00,0.0,23.2,79.0,0.0,iraja,3.075152109799111,-99.76623256095948,0.0,-271.3157749458904,36.86086956521739,41.92173913043478,0.0,0.0,1.2134637605589446e-11,-1.0,-0.41153209501967164,0.9113952681294324
1601,0.0,2015-12-07,0.0,HBV,13:00:00,0.0,23.5,77.0,0.0,iraja,2.8188894339825183,-91.45237984754618,0.0,-271.1802750565176,36.53913043478261,41.57826086956522,0.0,0.0,-0.25881904509975767,-0.9659258262898086,-0.4108787172899177,0.9116900129310356
1602,0.0,2015-12-07,0.0,HBV,14:00:00,0.0,23.5,77.0,0.0,iraja,2.562626758165926,-83.1385271341329,0.0,-271.04477516714485,36.21739130434783,41.23478260869565,0.0,0.0,-0.4999999999929519,-0.8660254037885079,-0.41022512846014714,0.9119842893273193
1603,0.0,2015-12-07,0.0,HBV,15:00:00,0.0,23.5,76.0,0.0,iraja,2.306364082349333,-74.8246744207196,0.0,-270.90927527777205,35.89565217391304,40.891304347826086,0.0,0.0,-0.7071067811873505,-0.7071067811857445,-0.40957132886615893,0.9122780971670912
1604,0.0,2015-12-07,0.0,HBV,16:00:00,0.0,23.7,79.0,0.0,iraja,2.0501014065327405,-66.51082170730632,0.0,-270.77377538839926,35.57391304347826,40.54782608695652,0.0,0.0,-0.8660254037823675,-0.5000000000035872,-0.4089173188438602,0.9125714362993994
1605,0.6,2015-12-07,0.0,HBV,17:00:00,0.0,22.0,94.0,0.0,iraja,1.793838730716148,-58.19696899389302,0.0,-270.6382754990265,35.25217391304348,40.20434782608696,0.0,0.0,-0.9659258262866302,-0.2588190451116199,-0.4082630987292662,0.9128643065735331
1606,0.2,2015-12-07,0.0,HBV,18:00:00,0.0,22.0,94.0,0.0,iraja,1.5375760548995556,-49.883116280479726,0.0,-270.5027756096537,34.9304347826087,39.86086956521739,0.0,0.0,-1.0,-1.460665288171127e-13,-0.4076086688585001,0.9131567078390224
1607,0.0,2015-12-07,0.0,HBV,19:00:00,0.0,22.0,95.0,0.0,iraja,1.2813133790829632,-41.56926356706643,0.0,-270.36727572028093,34.608695652173914,39.517391304347825,0.0,0.0,-0.9659258262904721,0.25881904509728165,-0.40695402956779303,0.913448639945638
1608,0.0,2015-12-07,0.0,HBV,20:00:00,0.0,22.3,96.0,0.0,iraja,1.0250507032663707,-33.25541085365316,0.0,-270.2317758309082,34.28695652173913,39.17391304347826,0.0,0.0,-0.8660254037897895,0.49999999999073197,-0.40629918119348346,0.9137401027433921
1609,0.0,2015-12-07,0.0,HBV,21:00:00,0.0,22.3,94.0,0.0,iraja,0.7687880274497783,-24.941558140239863,0.0,-270.0962759415354,33.96521739130435,38.83043478260869,0.0,0.0,-0.7071067811875571,0.7071067811855379,-0.4056441240719655,0.914031096082561
1610,0.0,2015-12-07,0.0,HBV,22:00:00,0.0,22.7,93.0,0.0,iraja,0.5125253516331849,-16.627705426826566,0.0,-269.9607760521626,33.643478260869564,38.48695652173913,0.0,0.0,-0.5000000000058072,0.8660254037810858,-0.40498885853989625,0.9143216198135926
1611,0.0,2015-12-07,0.0,HBV,23:00:00,0.0,22.7,90.0,0.0,iraja,0.25626267581659246,-8.313852713413269,0.0,-269.82527616278986,33.321739130434786,38.143478260869564,0.0,0.0,-0.2588190451140959,0.9659258262859667,-0.40433338493388415,0.9146116737872458
1612,0.0,2015-12-08,0.0,HBV,00:00:00,0.0,22.5,93.0,0.0,iraja,0.0,0.0,0.0,-269.68977627341707,33.0,37.8,0.0,0.0,-2.7094106804116315e-12,1.0,-0.4036777035906964,0.9149012578544976
1613,0.0,2015-12-08,0.0,HBV,01:00:00,0.0,22.0,93.0,0.0,iraja,0.008355140652336173,-0.9989719025588321,0.0,-269.8658686460402,32.836363636363636,38.15454545454545,0.0,0.0,0.25881904509480563,0.9659258262911355,-0.40302181484720695,0.9151903718665662
1614,0.0,2015-12-08,0.0,HBV,02:00:00,0.0,22.3,94.0,0.0,iraja,0.016710281304672347,-1.9979438051176641,0.0,-270.04196101866336,32.67272727272727,38.50909090909091,0.0,0.0,0.5000000000011143,0.8660254037837952,-0.4023657190403963,0.9154790156749115
1615,0.0,2015-12-08,0.0,HBV,03:00:00,0.0,22.0,93.0,0.0,iraja,0.02506542195700852,-2.996915707676496,0.0,-270.2180533912865,32.50909090909091,38.86363636363636,0.0,0.0,0.7071067811837254,0.7071067811893696,-0.4017094165073515,0.915767189131235
1616,0.0,2015-12-08,0.0,HBV,05:00:00,0.0,22.3,91.0,0.0,iraja,0.033420562609344694,-3.9958876102353282,0.0,-270.39414576390965,32.345454545454544,39.21818181818182,0.0,0.0,0.9659258262890696,0.25881904510251585,-0.4003961926114375,0.916342124395831
1617,0.0,2015-12-08,0.0,HBV,06:00:00,0.0,22.5,91.0,0.0,iraja,0.04177570326168087,-4.99485951279416,0.0,-270.5702381365328,32.18181818181818,39.57272727272727,0.0,0.0,1.0,5.27275483200615e-12,-0.3997392719232726,0.9166288859087149
1618,0.0,2015-12-08,0.0,HBV,07:00:00,0.0,22.7,90.0,0.0,iraja,0.05013084391401704,-5.993831415352992,0.0,-270.74633050915594,32.018181818181816,39.92727272727273,0.0,0.0,0.965925826291799,-0.25881904509232967,-0.39908214585828145,0.9169151764788003
1619,0.0,2015-12-08,0.0,HBV,08:00:00,0.0,22.7,90.0,0.0,iraja,0.05848598456635321,-6.992803317911824,0.0,-270.9224228817791,31.854545454545455,40.28181818181818,0.0,0.0,0.866025403785077,-0.49999999999889444,-0.39842481475408026,0.9172009959589974
1620,0.0,2015-12-08,0.0,HBV,09:00:00,0.0,24.2,81.0,0.0,iraja,0.06684112521868939,-7.9917752204706565,0.0,-271.09851525440223,31.69090909090909,40.63636363636364,0.0,0.0,0.7071067811911822,-0.7071067811819128,-0.3977672789483906,0.9174863442024591
1621,0.0,2015-12-08,0.0,HBV,10:00:00,0.0,25.4,76.0,0.0,iraja,0.07519626587102556,-8.990747123029488,0.0,-271.2746076270254,31.527272727272727,40.99090909090909,0.0,0.0,0.500000000010247,-0.8660254037785226,-0.39710953877903926,0.9177712210625798
1622,0.0,2015-12-08,0.0,HBV,11:00:00,0.0,25.2,77.0,0.0,iraja,0.08355140652336174,-9.98971902558832,0.0,-271.4506999996485,31.363636363636363,41.345454545454544,0.0,0.0,0.2588190451049918,-0.9659258262884062,-0.3964515945839058,0.918055626393019
1623,0.0,2015-12-08,0.0,HBV,12:00:00,0.0,26.7,68.0,0.0,iraja,0.0919065471756979,-10.988690928147152,0.0,-271.62679237227167,31.2,41.7,0.0,0.0,7.836098983600668e-12,-1.0,-0.3957934467011311,0.9183395600476105
1624,0.0,2015-12-08,0.0,HBV,13:00:00,0.0,26.7,70.0,0.0,iraja,26.01320515062799,-13.84653792944875,0.0,-271.72818960519777,31.32608695652174,41.7804347826087,0.0,0.0,-0.25881904510390974,-0.9659258262886962,-0.3951350954688042,0.9186230218804986
1625,0.0,2015-12-08,0.0,HBV,14:00:00,0.0,27.4,69.0,0.0,iraja,51.93450375408028,-16.70438493075035,0.0,-271.8295868381239,31.452173913043477,41.86086956521739,0.0,0.0,-0.49999999999667455,-0.8660254037863586,-0.3944765412251709,0.9189060117460469
1626,0.0,2015-12-08,0.0,HBV,15:00:00,0.0,27.4,70.0,0.0,iraja,77.85580235753257,-19.56223193205195,0.0,-271.93098407105,31.578260869565216,41.94130434782609,0.0,0.0,-0.7071067811801003,-0.7071067811929947,-0.39381778430858105,0.9191885294988618
1627,0.0,2015-12-08,0.0,HBV,16:00:00,0.0,24.9,81.0,0.0,iraja,103.77710096098487,-22.42007893335355,0.0,-272.0323813039761,31.704347826086956,42.02173913043479,0.0,0.0,-0.8660254037845168,-0.49999999999986466,-0.39315882505748884,0.9194705749937923
1628,0.0,2015-12-08,0.0,HBV,17:00:00,0.0,24.2,81.0,0.0,iraja,129.69839956443718,-25.27792593465515,0.0,-272.1337785369022,31.830434782608695,42.10217391304348,0.0,0.0,-0.9659258262877427,-0.25881904510746784,-0.3924996638104523,0.9197521480859296
1629,0.0,2015-12-08,0.0,HBV,18:00:00,0.0,24.0,85.0,0.0,iraja,155.61969816788945,-28.135772935956744,0.0,-272.2351757698283,31.956521739130434,42.18260869565218,0.0,0.0,-1.0,-1.0399443135195189e-11,-0.3918403009061334,0.9200332486306084
1630,0.0,2015-12-08,0.0,HBV,19:00:00,0.0,23.7,84.0,0.0,iraja,181.54099677134175,-30.993619937258345,0.0,-272.3365730027544,32.082608695652176,42.263043478260876,0.0,0.0,-0.9659258262893595,0.2588190451014337,-0.3911807366832975,0.9203138764834053
1631,0.0,2015-12-08,0.0,HBV,20:00:00,0.0,24.2,80.0,0.0,iraja,207.46229537479405,-33.851466938559945,0.0,-272.43797023568055,32.208695652173915,42.34347826086957,0.0,0.0,-0.8660254037876403,0.4999999999944546,-0.39052097148081355,0.9205940315001404
1632,0.0,2015-12-08,0.0,HBV,21:00:00,0.0,24.0,84.0,0.0,iraja,233.38359397824635,-36.709313939861545,0.0,-272.53936746860666,32.334782608695654,42.423913043478265,0.0,0.0,-0.7071067811948073,0.7071067811782877,-0.3898610056376537,0.9208737135368765
1633,0.0,2015-12-08,0.0,HBV,22:00:00,0.0,23.7,83.0,0.0,iraja,259.30489258169865,-39.567160941163145,0.0,-272.64076470153276,32.46086956521739,42.50434782608696,0.0,0.0,-0.5000000000020846,0.8660254037832351,-0.38920083949289314,0.9211529224499194
1634,0.0,2015-12-08,0.0,HBV,23:00:00,0.0,24.0,82.0,0.0,iraja,285.2261911851509,-42.425007942464745,0.0,-272.74216193445886,32.58695652173913,42.584782608695654,0.0,0.0,-0.2588190451099438,0.9659258262870792,-0.38854047338571013,0.921431658095818
1635,0.0,2015-12-09,0.0,HBV,00:00:00,0.0,23.7,83.0,0.0,iraja,311.1474897886032,-45.28285494376634,0.0,-272.84355916738497,32.71304347826087,42.66521739130435,0.0,0.0,-1.2962787286789707e-11,1.0,-0.38787990765538544,0.9217099203313641
1636,0.0,2015-12-09,0.0,HBV,01:00:00,0.0,23.5,86.0,0.0,iraja,337.0687883920555,-48.14070194506794,0.0,-272.94495640031107,32.83913043478261,42.745652173913044,0.0,0.0,0.2588190450989577,0.965925826290023,-0.3872191426412502,0.9219877090136154
1637,0.0,2015-12-09,0.0,HBV,02:00:00,0.0,23.5,86.0,0.0,iraja,362.9900869955078,-50.99854894636954,0.0,-273.0463536332372,32.96521739130435,42.82608695652174,0.0,0.0,0.4999999999922347,0.866025403788922,-0.386558178682895,0.9222650239998061
1638,0.0,2015-12-09,0.0,HBV,03:00:00,0.0,23.2,88.0,0.0,iraja,388.9113855989601,-53.85639594767114,0.0,-273.1477508661633,33.09130434782609,42.90652173913044,0.0,0.0,0.707106781186765,0.7071067811863301,-0.3858970161198555,0.9225418651474805
1639,0.0,2015-12-09,0.0,HBV,05:00:00,0.0,23.2,88.0,0.0,iraja,414.8326842024124,-56.71424294897274,0.0,-273.2491480990894,33.21739130434783,42.98695652173913,0.0,0.0,0.9659258262864159,0.2588190451124198,-0.3845740965385859,0.9230941253585847
1640,0.0,2015-12-09,0.0,HBV,06:00:00,0.0,23.2,89.0,0.0,iraja,440.75398280586467,-59.57208995027434,0.0,-273.3505453320155,33.34347826086957,43.06739130434783,0.0,0.0,1.0,9.742162100173736e-13,-0.38391234020004134,0.923369544138276
1641,0.0,2015-12-09,0.0,HBV,07:00:00,0.0,24.0,84.0,0.0,iraja,466.675281409317,-62.42993695157594,0.0,-273.4519425649416,33.469565217391306,43.14782608695653,0.0,0.0,0.9659258262906865,-0.25881904509648174,-0.3832503866161834,0.9236444885119739
1642,0.0,2015-12-09,0.0,HBV,08:00:00,0.0,24.5,83.0,0.0,iraja,492.59658001276927,-65.28778395287755,0.0,-273.5533397978677,33.595652173913045,43.22826086956522,0.0,0.0,0.8660254037902037,-0.49999999999001477,-0.38258823612710846,0.9239189583384183
1643,0.0,2015-12-09,0.0,HBV,09:00:00,0.0,26.2,74.0,0.0,iraja,518.5178786162215,-68.14563095417914,0.0,-273.6547370307938,33.721739130434784,43.30869565217392,0.0,0.0,0.7071067811881426,-0.7071067811849523,-0.3819258890730142,0.9241929534765928
1644,0.0,2015-12-09,0.0,HBV,10:00:00,0.0,27.4,71.0,0.0,iraja,544.4391772196738,-71.00347795548073,0.0,-273.7561342637199,33.84782608695652,43.389130434782615,0.0,0.0,0.5000000000065244,-0.8660254037806717,-0.3812633457941994,0.9244664737857251
1645,0.0,2015-12-09,0.0,HBV,11:00:00,0.0,28.6,65.0,0.0,iraja,570.3604758231261,-73.86132495678234,0.0,-273.857531496646,33.97391304347826,43.469565217391306,0.0,0.0,0.25881904511489584,-0.9659258262857524,-0.3806006066310634,0.9247395191252867
1646,0.0,2015-12-09,0.0,HBV,12:00:00,0.0,30.8,59.0,0.0,iraja,596.2817744265784,-76.71917195808393,0.0,-273.9589287295721,34.1,43.550000000000004,0.0,0.0,3.5375603616118923e-12,-1.0,-0.3799376719241063,0.9250120893549933
1647,0.0,2015-12-09,0.0,HBV,13:00:00,0.0,31.5,57.0,0.0,iraja,622.2030730300306,-79.57701895938553,0.0,-274.06032596249827,34.22608695652174,43.6304347826087,0.0,0.0,-0.2588190450940057,-0.9659258262913499,-0.3792745420139288,0.9252841843348045
1648,0.0,2015-12-09,0.0,HBV,14:00:00,0.0,33.0,54.0,0.0,iraja,648.124371633483,-82.43486596068713,0.0,-274.1617231954244,34.35217391304348,43.71086956521739,0.0,0.0,-0.5000000000003971,-0.8660254037842093,-0.3786112172412316,0.9255558039249243
1649,0.0,2015-12-09,0.0,HBV,15:00:00,0.0,32.8,54.0,0.0,iraja,674.0456702369353,-85.29271296198873,0.0,-274.2631204283505,34.47826086956522,43.79130434782609,0.0,0.0,-0.7071067811831399,-0.7071067811899553,-0.3779476979467632,0.9258269479858222
1650,0.0,2015-12-09,0.0,HBV,16:00:00,0.0,34.2,49.0,0.0,iraja,699.9669688403876,-88.15055996329033,0.0,-274.3645176612766,34.60434782608696,43.87173913043479,0.0,0.0,-0.8660254037793901,-0.5000000000087443,-0.37728398447152967,0.9260976163781476
1651,0.0,2015-12-09,0.0,HBV,17:00:00,0.0,33.5,51.0,0.0,iraja,725.8882674438398,-91.00840696459193,0.0,-274.4659148942027,34.7304347826087,43.95217391304348,0.0,0.0,-0.9659258262888553,-0.25881904510331577,-0.37662007715647916,0.9263678089628589
1652,0.0,2015-12-09,0.0,HBV,18:00:00,0.0,33.2,53.0,0.0,iraja,751.8095660472922,-93.86625396589353,0.0,-274.5673121271288,34.856521739130436,44.03260869565218,0.0,0.0,-1.0,-6.100904513206411e-12,-0.3759559763427119,0.9266375256011372
1653,0.0,2015-12-09,0.0,HBV,19:00:00,0.0,32.0,62.0,0.0,iraja,777.7308646507445,-96.72410096719513,0.0,-274.6687093600549,34.982608695652175,44.11304347826088,0.0,0.0,-0.9659258262920133,0.2588190450915297,-0.37529168237142757,0.9269067661544086
1654,0.0,2015-12-09,0.0,HBV,20:00:00,0.0,30.8,68.0,0.0,iraja,803.6521632541967,-99.58194796849673,0.0,-274.770106592981,35.108695652173914,44.19347826086957,0.0,0.0,-0.866025403785491,0.49999999999817724,-0.37462719558392515,0.9271755304843433
1655,0.0,2015-12-09,0.0,HBV,21:00:00,0.0,29.1,73.0,0.0,iraja,829.573461857649,-102.43979496979833,0.0,-274.8715038259071,35.23478260869565,44.27391304347827,0.0,0.0,-0.7071067811917678,0.7071067811813273,-0.37396251632160266,0.9274438184528565
1656,0.0,2015-12-09,0.0,HBV,22:00:00,0.0,27.9,78.0,0.0,iraja,855.4947604611014,-105.29764197109992,0.0,-274.9729010588332,35.36086956521739,44.354347826086965,0.0,0.0,-0.5000000000109642,0.8660254037781084,-0.3732976449259569,0.927711629922108
1657,0.0,2015-12-09,0.0,HBV,23:00:00,0.0,26.9,80.0,0.0,iraja,881.4160590645536,-108.15548897240153,0.0,-275.0742982917593,35.48695652173913,44.434782608695656,0.0,0.0,-0.25881904510579173,0.9659258262881918,-0.3726325817385835,0.9279789647545024
1658,0.0,2015-12-10,0.0,HBV,00:00:00,0.0,27.1,80.0,0.0,iraja,907.3373576680059,-111.01333597370312,0.0,-275.1756955246854,35.61304347826087,44.515217391304354,0.0,0.0,-8.66424866480093e-12,1.0,-0.37196732710117664,0.9282458228126891
1659,0.0,2015-12-10,0.0,HBV,01:00:00,0.0,27.1,79.0,0.0,iraja,933.2586562714582,-113.87118297500473,0.0,-275.2770927576115,35.73913043478261,44.59565217391305,0.0,0.0,0.25881904510310977,0.9659258262889104,-0.37130188135552883,0.9285122039595628
1660,0.0,2015-12-10,0.0,HBV,02:00:00,0.0,27.1,80.0,0.0,iraja,959.1799548749104,-116.72902997630632,0.0,-275.3784899905376,35.86521739130435,44.67608695652174,0.0,0.0,0.49999999999595734,0.8660254037867727,-0.3706362448435307,0.928778108058263
1661,0.0,2015-12-10,0.0,HBV,03:00:00,0.0,26.9,81.0,0.0,iraja,985.1012534783628,-119.58687697760793,0.0,-275.4798872234637,35.99130434782609,44.75652173913044,0.0,0.0,0.7071067811795146,0.7071067811935804,-0.369970417907171,0.9290435349721741
1662,0.0,2015-12-10,0.0,HBV,05:00:00,0.0,26.7,85.0,0.0,iraja,1011.0225520818151,-122.44472397890952,0.0,-275.5812844563899,36.11739130434783,44.83695652173913,0.0,0.0,0.9659258262875284,0.25881904510826775,-0.36863819412975773,0.9295729567004147
1663,0.0,2015-12-10,0.0,HBV,06:00:00,0.0,26.7,91.0,0.0,iraja,1036.9438506852675,-125.30257098021113,0.0,-275.682681689316,36.243478260869566,44.91739130434783,0.0,0.0,1.0,1.122759281639545e-11,-0.36797179797322294,0.9298369512427185
1664,0.0,2015-12-10,0.0,HBV,07:00:00,0.0,28.1,78.0,0.0,iraja,1062.8651492887197,-128.16041798151272,0.0,-275.7840789222421,36.369565217391305,44.99782608695653,0.0,0.0,0.9659258262895739,-0.2588190451006338,-0.36730521276125794,0.930100468056224
1665,0.0,2015-12-10,0.0,HBV,08:00:00,0.0,29.1,65.0,0.0,iraja,1088.786447892172,-131.01826498281432,0.0,-275.8854761551682,36.495652173913044,45.07826086956522,0.0,0.0,0.8660254037880544,-0.4999999999937374,-0.3666384388363389,0.9303635070055425
1666,0.0,2015-12-10,0.0,HBV,09:00:00,0.0,30.1,58.0,0.0,iraja,1114.7077464956244,-133.87611198411594,0.0,-275.9868733880943,36.62173913043478,45.15869565217392,0.0,0.0,0.7071067811953929,-0.7071067811777021,-0.36597147654103884,0.9306260679555306
