Relatório Pluviométrico da Estação: Jardim Botanico

Dados normalizados para o Horário Brasileiro de Verão (HBV)

Dia         Hora      HBV   15 min   01 h   04 h   24 h   96 h
01/09/1997  00:19:20            ND     ND     ND    0.0    0.0
16/09/1997  00:34:20           0.7    1.7    6.3   30.7   30.9
16/09/1997  00:49:20           0.2    1.9    6.3   30.9   31.1
16/09/1997  01:04:20           0.7    2.1    6.8   31.6   31.6
16/09/1997  01:19:20           0.5    2.1    6.8   32.1   32.1
16/09/1997  01:34:20           0.5    1.9    6.8   32.6   32.6
16/09/1997  01:49:20           0.5    2.2    7.1   33.1   33.1
16/09/1997  02:04:20           0.2    1.7    6.8   33.3   33.3
16/09/1997  02:19:20           0.2    1.4    6.0   33.5   33.5
16/09/1997  02:34:20           0.0    0.9    5.8   26.4   33.5
16/09/1997  02:49:20           0.0    0.4    5.6   24.7   33.5
16/09/1997  03:04:20           0.2    0.4    5.6   24.7   33.7
16/09/1997  03:19:20           0.0    0.2    4.9   24.5   33.7
16/09/1997  03:34:20           0.5    0.7    5.2   25.0   34.2
16/09/1997  03:49:20           0.0    0.7    5.2   24.8   34.2
16/09/1997  04:04:20           0.2    0.7    4.9   25.0   34.4
16/09/1997  04:19:20           0.0    0.7    4.4   25.0   34.4
16/09/1997  04:34:20           0.0    0.2    3.7   25.0   34.4
16/09/1997  04:49:20           0.0    0.2    3.5   25.0   34.4
16/09/1997  05:04:20           0.0    0.0    2.8   25.0   34.4
16/09/1997  05:19:20           0.0    0.0    2.3   25.0   34.4
16/09/1997  05:34:20           0.0    0.0    1.8   25.0   34.4
16/09/1997  05:49:20           0.0    0.0    1.3   25.0   34.4
16/09/1997  06:04:20           0.0    0.0    1.1   25.0   34.4
16/09/1997  06:19:20           0.0    0.0    0.9   25.0   34.4
16/09/1997  06:34:20           0.0    0.0    0.9   25.0   34.4
16/09/1997  06:49:20           0.0    0.0    0.9   25.0   34.4
16/09/1997  07:04:20           0.0    0.0    0.7   25.0   34.4
16/09/1997  07:19:20           0.2    0.2    0.9   25.2   34.6
16/09/1997  07:34:20           0.0    0.2    0.4   25.2   34.6
16/09/1997  07:49:20           0.2    0.4    0.6   25.4   34.8
16/09/1997  08:04:20           0.0    0.4    0.4   25.4   34.8
16/09/1997  08:19:20           0.0    0.2    0.4   25.4   34.8
16/09/1997  08:34:20           0.0    0.2    0.4   25.4   34.8
16/09/1997  08:49:20           0.0    0.0    0.4   25.4   34.8
16/09/1997  09:04:20           0.0    0.0    0.4   25.2   34.8
16/09/1997  09:19:20           0.0    0.0    0.4   25.2   34.8
16/09/1997  09:34:20           0.0    0.0    0.4   25.2   34.8
16/09/1997  09:49:20           0.0    0.0    0.4   25.2   34.8
16/09/1997  10:04:20           0.0    0.0    0.4   25.2   34.8
16/09/1997  10:19:20           0.0    0.0    0.4   25.2   34.8
16/09/1997  10:34:20           0.0    0.0    0.4   25.2   34.8
16/09/1997  10:49:20           0.0    0.0    0.4   25.2   34.8
16/09/1997  11:04:20           0.0    0.0    0.4   25.2   34.8
16/09/1997  11:19:20           0.0    0.0    0.2   25.2   34.8
16/09/1997  11:34:20           0.0    0.0    0.2   25.2   34.8
16/09/1997  11:49:20           0.0    0.0    0.0   25.2   34.8
16/09/1997  12:04:20           0.0    0.0    0.0   25.2   34.8
16/09/1997  12:19:20           0.0    0.0    0.0   25.2   34.8
16/09/1997  12:34:20           0.0    0.0    0.0   25.2   34.8
16/09/1997  12:49:20           0.0    0.0    0.0   25.0   34.8
16/09/1997  13:04:20           0.0    0.0    0.0   25.0   34.8
16/09/1997  13:19:20           0.0    0.0    0.0   24.8   34.8
16/09/1997  13:34:20           0.0    0.0    0.0   24.6   34.8
16/09/1997  13:49:20           0.0    0.0    0.0   24.4   34.8
16/09/1997  14:04:20           0.0    0.0    0.0   23.9   34.8
16/09/1997  14:19:20           0.0    0.0    0.0   22.9   34.8
16/09/1997  14:34:20           0.0    0.0    0.0   22.4   34.8
16/09/1997  14:49:20           0.0    0.0    0.0   22.4   34.8
16/09/1997  15:04:20           0.0    0.0    0.0   22.4   34.8
16/09/1997  15:19:20           0.0    0.0    0.0   22.4   34.8
16/09/1997  15:34:20           0.0    0.0    0.0   21.9   34.8
16/09/1997  15:49:20           0.0    0.0    0.0   21.9   34.8
16/09/1997  16:04:20           0.0    0.0    0.0   21.9   34.8
16/09/1997  16:19:20           0.0    0.0    0.0   21.4   34.8
16/09/1997  16:34:20           0.0    0.0    0.0   20.2   34.8
16/09/1997  16:49:20           0.0    0.0    0.0   17.0   34.8
16/09/1997  17:04:20           0.0    0.0    0.0   16.8   34.8
16/09/1997  17:19:20           0.0    0.0    0.0   16.8   34.8
16/09/1997  17:34:20           0.0    0.0    0.0   16.8   34.8
16/09/1997  17:49:20           0.0    0.0    0.0   16.3   34.8
16/09/1997  18:04:20           0.0    0.0    0.0   16.3   34.8
16/09/1997  18:19:20           0.0    0.0    0.0   16.3   34.8
16/09/1997  18:34:20           0.0    0.0    0.0   16.3   34.8
16/09/1997  18:49:20           0.0    0.0    0.0   16.3   34.8
16/09/1997  19:04:20           0.0    0.0    0.0   16.3   34.8
16/09/1997  19:19:20           0.0    0.0    0.0   15.3   34.8
16/09/1997  19:34:20           0.0    0.0    0.0   13.3   34.8
16/09/1997  19:49:20           0.0    0.0    0.0   11.8   34.8
16/09/1997  20:04:20           0.0    0.0    0.0   10.8   34.8
16/09/1997  20:19:20           0.0    0.0    0.0   10.6   34.8
16/09/1997  20:34:20           0.0    0.0    0.0   10.4   34.8
16/09/1997  20:49:20           0.0    0.0    0.0   10.2   34.8
16/09/1997  21:04:20           0.0    0.0    0.0   10.0   34.8
16/09/1997  21:19:20           0.0    0.0    0.0    9.5   34.8
16/09/1997  21:34:20           0.0    0.0    0.0    9.0   34.8
16/09/1997  21:49:20           0.0    0.0    0.0    8.8   34.8
16/09/1997  22:04:20           0.0    0.0    0.0    8.3   34.8
16/09/1997  22:19:20           0.0    0.0    0.0    7.3   34.8
16/09/1997  22:34:20           0.0    0.0    0.0    7.1   34.8
16/09/1997  22:49:20           0.0    0.0    0.0    6.9   34.8
16/09/1997  23:04:20           0.0    0.0    0.0    6.7   34.8
16/09/1997  23:19:20           0.0    0.0    0.0    6.0   34.8
16/09/1997  23:34:20           0.0    0.0    0.0    5.8   34.8
16/09/1997  23:49:20           0.0    0.0    0.0    5.8   34.8
17/09/1997  00:04:20           0.0    0.0    0.0    5.3   34.8
17/09/1997  00:19:20           0.0    0.0    0.0    4.8   34.8
17/09/1997  00:34:20           0.0    0.0    0.0    4.1   34.8
17/09/1997  00:49:20           0.0    0.0    0.0    3.9   34.8
17/09/1997  01:04:20           0.0    0.0    0.0    3.2   34.8
17/09/1997  01:19:20           0.0    0.0    0.0    2.7   34.8
17/09/1997  01:34:20           0.0    0.0    0.0    2.2   34.8
17/09/1997  01:49:20           0.0    0.0    0.0    1.7   34.8
17/09/1997  02:04:20           0.0    0.0    0.0    1.5   34.8
17/09/1997  02:19:20           0.0    0.0    0.0    1.3   34.8
17/09/1997  02:34:20           0.0    0.0    0.0    1.3   34.8
17/09/1997  02:49:20           0.0    0.0    0.0    1.3   34.8
17/09/1997  03:04:20           0.0    0.0    0.0    1.1   34.8
17/09/1997  03:19:20           0.0    0.0    0.0    1.1   34.8
17/09/1997  03:34:20           0.0    0.0    0.0    0.6   34.8
17/09/1997  03:49:20           0.0    0.0    0.0    0.6   34.8
17/09/1997  04:04:20           0.0    0.0    0.0    0.4   34.8
17/09/1997  04:19:20           0.0    0.0    0.0    0.4   34.8
17/09/1997  04:34:20           0.0    0.0    0.0    0.4   34.8
17/09/1997  04:49:20           0.0    0.0    0.0    0.4   34.8
17/09/1997  05:04:20           0.0    0.0    0.0    0.4   34.8
17/09/1997  05:19:20           0.0    0.0    0.0    0.4   34.8
17/09/1997  05:34:20           0.0    0.0    0.0    0.4   34.8
17/09/1997  05:49:20           0.0    0.0    0.0    0.4   34.8
17/09/1997  06:04:20           0.0    0.0    0.0    0.4   34.8
17/09/1997  06:19:20           0.0    0.0    0.0    0.4   34.8
17/09/1997  06:34:20           0.0    0.0    0.0    0.4   34.8
17/09/1997  06:49:20           0.0    0.0    0.0    0.4   34.8
17/09/1997  07:04:20           0.0    0.0    0.0    0.4   34.8
17/09/1997  07:19:20           0.0    0.0    0.0    0.2   34.8
17/09/1997  07:34:20           0.0    0.0    0.0    0.2   34.8
17/09/1997  07:49:20           0.0    0.0    0.0    0.0   34.8
17/09/1997  08:04:20           0.0    0.0    0.0    0.0   34.8
17/09/1997  08:19:20           0.0    0.0    0.0    0.0   34.8
17/09/1997  08:34:20           0.0    0.0    0.0    0.0   34.8
17/09/1997  08:49:20           0.0    0.0    0.0    0.0   34.8
17/09/1997  09:04:20           0.0    0.0    0.0    0.0   34.8
17/09/1997  09:19:20           0.0    0.0    0.0    0.0   34.8
17/09/1997  09:34:20           0.0    0.0    0.0    0.0   34.8
17/09/1997  09:49:20           0.0    0.0    0.0    0.0   34.8
17/09/1997  10:04:20           0.0    0.0    0.0    0.0   34.8
17/09/1997  10:19:20           0.0    0.0    0.0    0.0   34.8
17/09/1997  10:34:20           0.0    0.0    0.0    0.0   34.8
17/09/1997  10:49:20           0.0    0.0    0.0    0.0   34.8
17/09/1997  11:04:20           0.0    0.0    0.0    0.0   34.8
17/09/1997  11:19:20           0.0    0.0    0.0    0.0   34.8
17/09/1997  11:34:20           0.0    0.0    0.0    0.0   34.8
17/09/1997  11:49:20           0.0    0.0    0.0    0.0   34.8
17/09/1997  12:04:20           0.0    0.0    0.0    0.0   34.8
17/09/1997  12:19:20           0.0    0.0    0.0    0.0   34.8
17/09/1997  12:34:20           0.0    0.0    0.0    0.0   34.8
17/09/1997  12:49:20           0.0    0.0    0.0    0.0   34.8
17/09/1997  13:04:20           0.0    0.0    0.0    0.0   34.8
17/09/1997  13:19:20           0.0    0.0    0.0    0.0   34.8
17/09/1997  13:34:20           0.0    0.0    0.0    0.0   34.8
17/09/1997  13:49:20           0.0    0.0    0.0    0.0   34.8
17/09/1997  14:04:20           0.0    0.0    0.0    0.0   34.8
17/09/1997  14:19:20           0.0    0.0    0.0    0.0   34.8
17/09/1997  14:34:20           0.0    0.0    0.0    0.0   34.8
17/09/1997  14:49:20           0.0    0.0    0.0    0.0   34.8
17/09/1997  15:04:20           0.0    0.0    0.0    0.0   34.8
17/09/1997  15:19:20           0.0    0.0    0.0    0.0   34.8
17/09/1997  15:34:20           0.0    0.0    0.0    0.0   34.8
17/09/1997  15:49:20           0.0    0.0    0.0    0.0   34.8
17/09/1997  16:04:20           0.0    0.0    0.0    0.0   34.8
17/09/1997  16:19:20           0.0    0.0    0.0    0.0   34.8
17/09/1997  16:34:20           0.0    0.0    0.0    0.0   34.8
17/09/1997  16:49:20           0.0    0.0    0.0    0.0   34.8
17/09/1997  17:04:20           0.0    0.0    0.0    0.0   34.8
17/09/1997  17:19:20           0.0    0.0    0.0    0.0   34.8
17/09/1997  17:34:20           0.0    0.0    0.0    0.0   34.8
17/09/1997  17:49:20           0.0    0.0    0.0    0.0   34.8
17/09/1997  18:04:20           0.0    0.0    0.0    0.0   34.8
17/09/1997  18:19:20           0.0    0.0    0.0    0.0   34.8
17/09/1997  18:34:20           0.0    0.0    0.0    0.0   34.8
17/09/1997  18:49:20           0.0    0.0    0.0    0.0   34.8
17/09/1997  19:04:20           0.0    0.0    0.0    0.0   34.8
17/09/1997  19:19:20           0.0    0.0    0.0    0.0   34.8
17/09/1997  19:34:20           0.0    0.0    0.0    0.0   34.8
17/09/1997  19:49:20           0.0    0.0    0.0    0.0   34.8
17/09/1997  20:04:20           0.0    0.0    0.0    0.0   34.8
17/09/1997  20:19:20           0.0    0.0    0.0    0.0   34.8
17/09/1997  20:34:20           0.0    0.0    0.0    0.0   34.8
17/09/1997  20:49:20           0.0    0.0    0.0    0.0   34.8
17/09/1997  21:04:20           0.0    0.0    0.0    0.0   34.8
17/09/1997  21:19:20           0.0    0.0    0.0    0.0   34.8
17/09/1997  21:34:20           0.0    0.0    0.0    0.0   34.8
17/09/1997  21:49:20           0.0    0.0    0.0    0.0   34.8
17/09/1997  22:04:20           0.0    0.0    0.0    0.0   34.8
17/09/1997  22:19:20           0.0    0.0    0.0    0.0   34.8
17/09/1997  22:34:20           0.0    0.0    0.0    0.0   34.8
17/09/1997  22:49:20           0.0    0.0    0.0    0.0   34.8
17/09/1997  23:04:20           0.0    0.0    0.0    0.0   34.8
17/09/1997  23:19:20           0.0    0.0    0.0    0.0   34.8
17/09/1997  23:34:20           0.0    0.0    0.0    0.0   34.8
17/09/1997  23:49:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  00:04:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  00:19:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  00:34:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  00:49:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  01:04:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  01:19:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  01:34:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  01:49:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  02:04:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  02:19:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  02:34:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  02:49:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  03:04:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  03:19:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  03:34:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  03:49:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  04:04:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  04:19:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  04:34:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  04:49:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  05:04:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  05:19:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  05:34:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  05:49:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  06:04:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  06:19:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  06:34:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  06:49:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  07:04:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  07:19:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  07:34:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  07:49:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  08:04:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  08:19:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  08:34:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  08:49:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  09:04:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  09:19:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  09:34:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  09:49:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  10:04:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  10:19:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  10:34:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  10:49:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  11:04:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  11:19:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  11:34:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  11:49:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  12:04:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  12:19:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  12:34:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  12:49:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  13:04:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  13:19:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  13:34:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  13:49:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  14:04:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  14:19:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  14:34:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  14:49:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  15:04:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  15:19:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  15:34:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  15:49:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  16:04:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  16:19:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  16:34:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  16:49:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  17:04:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  17:19:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  17:34:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  17:49:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  18:04:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  18:19:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  18:34:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  18:49:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  19:04:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  19:19:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  19:34:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  19:49:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  20:04:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  20:19:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  20:34:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  20:49:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  21:04:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  21:19:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  21:34:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  21:49:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  22:04:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  22:19:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  22:34:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  22:49:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  23:04:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  23:19:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  23:34:20           0.0    0.0    0.0    0.0   34.8
18/09/1997  23:49:20           0.0    0.0    0.0    0.0   34.8
19/09/1997  00:04:20           0.0    0.0    0.0    0.0   34.8
19/09/1997  00:19:20           0.0    0.0    0.0    0.0   34.8
19/09/1997  00:34:20           0.0    0.0    0.0    0.0   34.8
19/09/1997  00:49:20           0.0    0.0    0.0    0.0   34.8
19/09/1997  01:04:20           0.0    0.0    0.0    0.0   34.8
19/09/1997  01:19:20           0.0    0.0    0.0    0.0   34.8
19/09/1997  01:34:20           0.0    0.0    0.0    0.0   34.8
19/09/1997  01:49:20           0.0    0.0    0.0    0.0   34.8
19/09/1997  02:04:20           0.0    0.0    0.0    0.0   34.8
19/09/1997  02:19:20           0.0    0.0    0.0    0.0   34.8
19/09/1997  02:34:20           0.0    0.0    0.0    0.0   27.7
19/09/1997  02:49:20           0.7    0.7    0.7    0.7   26.7
19/09/1997  03:04:20           1.0    1.7    1.7    1.7   27.5
19/09/1997  03:19:20           0.2    1.9    1.9    1.9   27.5
19/09/1997  03:34:20           0.0    1.9    1.9    1.9   27.5
19/09/1997  03:49:20           0.0    1.2    1.9    1.9   27.3
19/09/1997  04:04:20           0.0    0.2    1.9    1.9   27.3
19/09/1997  04:19:20           0.0    0.0    1.9    1.9   27.3
19/09/1997  04:34:20           0.0    0.0    1.9    1.9   27.3
19/09/1997  04:49:20           0.0    0.0    1.9    1.9   27.3
19/09/1997  05:04:20           0.0    0.0    1.9    1.9   27.3
19/09/1997  05:19:20           0.0    0.0    1.9    1.9   27.3
19/09/1997  05:34:20           0.0    0.0    1.9    1.9   27.3
19/09/1997  05:49:20           0.0    0.0    1.9    1.9   27.3
19/09/1997  06:04:20           0.0    0.0    1.9    1.9   27.3
19/09/1997  06:19:20           0.0    0.0    1.9    1.9   27.3
19/09/1997  06:34:20           0.0    0.0    1.9    1.9   27.3
19/09/1997  06:49:20           0.0    0.0    1.2    1.9   27.3
19/09/1997  07:04:20           0.0    0.0    0.2    1.9   27.3
19/09/1997  07:19:20           0.0    0.0    0.0    1.9   27.3
19/09/1997  07:34:20           0.0    0.0    0.0    1.9   27.3
19/09/1997  07:49:20           0.0    0.0    0.0    1.9   27.3
19/09/1997  08:04:20           0.0    0.0    0.0    1.9   27.3
19/09/1997  08:19:20           0.0    0.0    0.0    1.9   27.3
19/09/1997  08:34:20           0.0    0.0    0.0    1.9   27.3
19/09/1997  08:49:20           0.0    0.0    0.0    1.9   27.3
19/09/1997  09:04:20           0.0    0.0    0.0    1.9   27.1
19/09/1997  09:19:20           0.0    0.0    0.0    1.9   27.1
19/09/1997  09:34:20           0.0    0.0    0.0    1.9   27.1
19/09/1997  09:49:20           0.0    0.0    0.0    1.9   27.1
19/09/1997  10:04:20           0.0    0.0    0.0    1.9   27.1
19/09/1997  10:19:20           0.0    0.0    0.0    1.9   27.1
19/09/1997  10:34:20           0.0    0.0    0.0    1.9   27.1
19/09/1997  10:49:20           0.0    0.0    0.0    1.9   27.1
19/09/1997  11:04:20           0.0    0.0    0.0    1.9   27.1
19/09/1997  11:19:20           0.0    0.0    0.0    1.9   27.1
19/09/1997  11:34:20           0.0    0.0    0.0    1.9   27.1
19/09/1997  11:49:20           0.0    0.0    0.0    1.9   27.1
19/09/1997  12:04:20           0.0    0.0    0.0    1.9   27.1
19/09/1997  12:19:20           0.0    0.0    0.0    1.9   27.1
19/09/1997  12:34:20           0.0    0.0    0.0    1.9   27.1
19/09/1997  12:49:20           0.0    0.0    0.0    1.9   26.9
19/09/1997  13:04:20           0.0    0.0    0.0    1.9   26.9
19/09/1997  13:19:20           0.0    0.0    0.0    1.9   26.7
19/09/1997  13:34:20           0.0    0.0    0.0    1.9   26.5
19/09/1997  13:49:20           0.0    0.0    0.0    1.9   26.3
19/09/1997  14:04:20           0.0    0.0    0.0    1.9   25.8
19/09/1997  14:19:20           0.0    0.0    0.0    1.9   24.8
19/09/1997  14:34:20           0.0    0.0    0.0    1.9   24.3
19/09/1997  14:49:20           0.0    0.0    0.0    1.9   24.3
19/09/1997  15:04:20           0.0    0.0    0.0    1.9   24.3
19/09/1997  15:19:20           0.0    0.0    0.0    1.9   24.3
19/09/1997  15:34:20           0.0    0.0    0.0    1.9   23.8
19/09/1997  15:49:20           0.0    0.0    0.0    1.9   23.8
19/09/1997  16:04:20           0.0    0.0    0.0    1.9   23.8
19/09/1997  16:19:20           0.0    0.0    0.0    1.9   23.3
19/09/1997  16:34:20           0.0    0.0    0.0    1.9   22.1
19/09/1997  16:49:20           0.0    0.0    0.0    1.9   18.9
19/09/1997  17:04:20           0.0    0.0    0.0    1.9   18.7
19/09/1997  17:19:20           0.0    0.0    0.0    1.9   18.7
19/09/1997  17:34:20           0.0    0.0    0.0    1.9   18.7
19/09/1997  17:49:20           0.0    0.0    0.0    1.9   18.2
19/09/1997  18:04:20           0.0    0.0    0.0    1.9   18.2
19/09/1997  18:19:20           0.0    0.0    0.0    1.9   18.2
19/09/1997  18:34:20           0.0    0.0    0.0    1.9   18.2
19/09/1997  18:49:20           0.0    0.0    0.0    1.9   18.2
19/09/1997  19:04:20           0.0    0.0    0.0    1.9   18.2
19/09/1997  19:19:20           0.0    0.0    0.0    1.9   17.2
19/09/1997  19:34:20           0.0    0.0    0.0    1.9   15.2
19/09/1997  19:49:20           0.0    0.0    0.0    1.9   13.7
19/09/1997  20:04:20           0.0    0.0    0.0    1.9   12.7
19/09/1997  20:19:20           0.0    0.0    0.0    1.9   12.5
19/09/1997  20:34:20           0.0    0.0    0.0    1.9   12.3
19/09/1997  20:49:20           0.0    0.0    0.0    1.9   12.1
19/09/1997  21:04:20           0.0    0.0    0.0    1.9   11.9
19/09/1997  21:19:20           0.0    0.0    0.0    1.9   11.4
19/09/1997  21:34:20           0.0    0.0    0.0    1.9   10.9
19/09/1997  21:49:20           0.0    0.0    0.0    1.9   10.7
19/09/1997  22:04:20           0.0    0.0    0.0    1.9   10.2
19/09/1997  22:19:20           0.0    0.0    0.0    1.9    9.2
19/09/1997  22:34:20           0.0    0.0    0.0    1.9    9.0
19/09/1997  22:49:20           0.0    0.0    0.0    1.9    8.8
19/09/1997  23:04:20           0.0    0.0    0.0    1.9    8.6
19/09/1997  23:19:20           0.0    0.0    0.0    1.9    7.9
19/09/1997  23:34:20           0.0    0.0    0.0    1.9    7.7
19/09/1997  23:49:20           0.0    0.0    0.0    1.9    7.7
20/09/1997  00:04:20           0.0    0.0    0.0    1.9    7.2
20/09/1997  00:19:20           0.0    0.0    0.0    1.9    6.7
20/09/1997  00:34:20           0.0    0.0    0.0    1.9    6.0
20/09/1997  00:49:20           0.0    0.0    0.0    1.9    5.8
20/09/1997  01:04:20           0.0    0.0    0.0    1.9    5.1
20/09/1997  01:19:20           0.0    0.0    0.0    1.9    4.6
20/09/1997  01:34:20           0.0    0.0    0.0    1.9    4.1
20/09/1997  01:49:20           0.0    0.0    0.0    1.9    3.6
20/09/1997  02:04:20           0.0    0.0    0.0    1.9    3.4
20/09/1997  02:19:20           0.0    0.0    0.0    1.9    3.2
20/09/1997  02:34:20           0.0    0.0    0.0    1.9    3.2
20/09/1997  02:49:20           0.0    0.0    0.0    1.2    3.2
20/09/1997  03:04:20           0.0    0.0    0.0    0.2    3.0
20/09/1997  03:19:20           0.0    0.0    0.0    0.0    3.0
20/09/1997  03:34:20           0.0    0.0    0.0    0.0    2.5
20/09/1997  03:49:20           0.0    0.0    0.0    0.0    2.5
20/09/1997  04:04:20           0.0    0.0    0.0    0.0    2.3
20/09/1997  04:19:20           0.0    0.0    0.0    0.0    2.3
20/09/1997  04:34:20           0.0    0.0    0.0    0.0    2.3
20/09/1997  04:49:20           0.0    0.0    0.0    0.0    2.3
20/09/1997  05:04:20           0.0    0.0    0.0    0.0    2.3
20/09/1997  05:19:20           0.0    0.0    0.0    0.0    2.3
20/09/1997  05:34:20           0.0    0.0    0.0    0.0    2.3
20/09/1997  05:49:20           0.0    0.0    0.0    0.0    2.3
20/09/1997  06:04:20           0.0    0.0    0.0    0.0    2.3
20/09/1997  06:19:20           0.0    0.0    0.0    0.0    2.3
20/09/1997  06:34:20           0.0    0.0    0.0    0.0    2.3
20/09/1997  06:49:20           0.0    0.0    0.0    0.0    2.3
20/09/1997  07:04:20           0.0    0.0    0.0    0.0    2.3
20/09/1997  07:19:20           0.0    0.0    0.0    0.0    2.1
20/09/1997  07:34:20           0.0    0.0    0.0    0.0    2.1
20/09/1997  07:49:20           0.0    0.0    0.0    0.0    1.9
20/09/1997  08:04:20           0.0    0.0    0.0    0.0    1.9
20/09/1997  08:19:20           0.0    0.0    0.0    0.0    1.9
20/09/1997  08:34:20           0.0    0.0    0.0    0.0    1.9
20/09/1997  08:49:20           0.0    0.0    0.0    0.0    1.9
20/09/1997  09:04:20           0.0    0.0    0.0    0.0    1.9
20/09/1997  09:19:20           0.0    0.0    0.0    0.0    1.9
